rank,lemma,frequency,cumulative_pct,pos,num_surface_forms,example_surface_form
2798,stanley,3775,94.864,Noun,1,stanley
2799,dawson,3771,94.866,Noun,1,dawson
2800,heyecanlanmak,3768,94.869,Verb,1,heyecanlandım
2801,defalarca,3767,94.871,Adv,1,defalarca
2802,jules,3765,94.873,Noun,1,jules
2803,aah,3765,94.875,Interj,1,aah
2804,hong,3759,94.877,Noun,1,hong
2805,koyu,3758,94.879,Adj,1,koyu
2806,r,3756,94.882,Noun,1,r
2807,muayene,3751,94.884,Noun,1,muayene
2808,hazin,3749,94.886,Noun,1,hazine
2809,çeyrek,3748,94.888,Noun,1,çeyrek
2810,ispanya,3743,94.89,Noun,1,İspanya
2811,plaka,3743,94.892,Noun,1,plaka
2812,azıcık,3742,94.894,Adj,1,azıcık
2813,tırmanmak,3739,94.897,Verb,1,tırman
2814,asil,3736,94.899,Adj,1,asil
2815,gol,3735,94.901,Noun,1,gol
2816,albüm,3727,94.903,Noun,1,albüm
2817,walt,3726,94.905,Noun,1,walt
2818,list,3723,94.907,Noun,1,liste
2819,ehliyet,3723,94.91,Noun,1,ehliyet
2820,vuruşmak,3722,94.912,Verb,1,vuruş
2821,biftek,3722,94.914,Noun,1,biftek
2822,bakire,3721,94.916,Verb,1,bakire
2823,ayırt,3721,94.918,Noun,1,ayırt
2824,çantay,3719,94.92,Noun,1,çantayı
2825,bombay,3718,94.922,Noun,1,bombayı
2826,metro,3718,94.924,Noun,1,metro
2827,yurt,3715,94.927,Noun,1,yurt
2828,sandık,3715,94.929,Noun,1,sandığından
2829,jenna,3708,94.931,Noun,1,jenna
2830,jung,3707,94.933,Noun,1,jung
2831,koşul,3707,94.935,Noun,1,koşulları
2832,kovboy,3704,94.937,Noun,1,kovboy
2833,alışkan,3702,94.939,Noun,1,alışkanlık
2834,buzdolabı,3699,94.942,Noun,1,buzdolabı
2835,kesik,3697,94.944,Noun,1,kesik
2836,sizsiniz,3696,94.946,Noun,1,sizsiniz
2837,bara,3692,94.948,Noun,1,bara
2838,gardiyan,3689,94.95,Noun,1,gardiyan
2839,itaat,3687,94.952,Noun,1,itaat
2840,yargılamak,3687,94.954,Verb,1,yargılama
2841,cümle,3680,94.956,Noun,1,cümle
2842,taşak,3675,94.958,Noun,1,taşak
2843,grant,3671,94.961,Noun,1,grant
2844,sudan,3671,94.963,Adj,1,sudan
2845,toparlamak,3671,94.965,Verb,1,toparla
2846,kamu,3670,94.967,Adj,1,kamu
2847,şantaj,3664,94.969,Noun,1,şantaj
2848,kavuşmak,3664,94.971,Verb,1,kavuşturalım
2849,mitchell,3662,94.973,Noun,1,mitchell
2850,potansiyel,3662,94.975,Noun,1,potansiyel
2851,muhabbet,3662,94.977,Noun,1,muhabbet
2852,aşama,3662,94.98,Noun,1,aşamada
2853,geçişmek,3661,94.982,Verb,1,geçiş
2854,konsantre,3652,94.984,Adj,1,konsantre
2855,toplum,3638,94.986,Noun,1,toplumun
2856,bonnie,3637,94.988,Noun,1,bonnie
2857,dövüş,3633,94.99,Noun,1,dövüşü
2858,blake,3632,94.992,Noun,1,blake
2859,muamele,3629,94.994,Noun,1,muamele
2860,mulder,3628,94.996,Noun,1,mulder
2861,harris,3625,94.998,Noun,1,harris
2862,fincan,3622,95.0,Noun,1,fincan
2863,kabuk,3622,95.003,Noun,1,kabuğu
2864,uğraş,3617,95.005,Verb,1,uğraştım
2865,kampanya,3616,95.007,Noun,1,kampanya
2866,yazın,3615,95.009,Adv,1,yazın
2867,otopsi,3614,95.011,Noun,1,otopsi
2868,norma,3612,95.013,Noun,1,norman
2869,imha,3610,95.015,Noun,1,imha
2870,piyasa,3610,95.017,Noun,1,piyasaya
2871,lakin,3607,95.019,Conj,1,lakin
2872,felç,3606,95.021,Noun,1,felç
2873,flört,3603,95.023,Noun,1,flört
2874,francisco,3601,95.025,Noun,1,francisco
2875,aranmak,3601,95.027,Adj,1,aranıyor
2876,titremek,3600,95.03,Verb,1,titriyor
2877,virginia,3597,95.032,Noun,1,virginia
2878,chi,3597,95.034,Noun,1,chi
2879,aleyh,3593,95.036,Noun,1,aleyhine
2880,tamamıyla,3591,95.038,Adv,1,tamamıyla
2881,yönetim,3588,95.04,Noun,1,yönetimi
2882,temmuz,3587,95.042,Noun,1,temmuz
2883,jersey,3585,95.044,Noun,1,jersey
2884,williams,3584,95.046,Noun,1,williams
2885,makul,3582,95.048,Adj,1,makul
2886,elden,3581,95.05,Adv,1,elden
2887,clay,3579,95.052,Noun,1,clay
2888,budala,3577,95.054,Adj,1,budala
2889,belirli,3574,95.056,Adj,1,belirli
2890,anthony,3573,95.058,Noun,1,anthony
2891,samimi,3570,95.06,Adv,1,samimi
2892,konsey,3570,95.062,Noun,1,konsey
2893,kafatası,3570,95.065,Noun,1,kafatası
2894,lincoln,3569,95.067,Noun,1,lincoln
2895,simpson,3567,95.069,Noun,1,simpson
2896,kont,3566,95.071,Noun,1,kont
2897,hayatî,3565,95.073,Noun,1,hayati
2898,minibüs,3564,95.075,Noun,1,minibüs
2899,muhtemel,3563,95.077,Adj,1,muhtemel
2900,lokanta,3562,95.079,Noun,1,lokanta
2901,beyzbol,3557,95.081,Noun,1,beyzbol
2902,takas,3551,95.083,Noun,1,takas
2903,ördek,3546,95.085,Noun,1,ördek
2904,doğrulamak,3546,95.087,Verb,1,doğruladı
2905,carlamak,3545,95.089,Verb,1,carla
2906,dahası,3543,95.091,Adv,1,dahası
2907,nora,3542,95.093,Noun,1,nora
2908,ruth,3540,95.095,Noun,1,ruth
2909,çıktı,3539,95.097,Noun,1,çıktılar
2910,christopher,3535,95.099,Noun,1,christopher
2911,yırtmak,3535,95.101,Verb,1,yırtıcı
2912,tüp,3532,95.103,Noun,1,tüp
2913,galâksi,3531,95.105,Noun,1,galaksi
2914,yeraltı,3530,95.107,Noun,1,yeraltı
2915,hitap,3525,95.109,Noun,1,hitap
2916,sör,3525,95.111,Noun,1,sör
2917,aktör,3521,95.113,Noun,1,aktör
2918,başlık,3520,95.115,Noun,1,başlık
2919,sinek,3516,95.117,Noun,1,sinek
2920,sirk,3516,95.12,Noun,1,sirk
2921,kaliforniya,3514,95.122,Noun,1,kaliforniya
2922,ellie,3512,95.124,Noun,1,ellie
2923,itfaiye,3512,95.126,Noun,1,itfaiye
2924,sakal,3507,95.128,Noun,1,sakal
2925,acınmak,3504,95.13,Adj,1,acınası
2926,monk,3496,95.132,Noun,1,monk
2927,sembol,3491,95.134,Noun,1,sembolü
2928,liam,3487,95.136,Noun,1,liam
2929,gloria,3486,95.138,Noun,1,gloria
2930,af,3486,95.14,Noun,1,af
2931,mazeret,3485,95.142,Noun,1,mazeret
2932,mm,3484,95.144,Noun,1,mm
2933,yürütmek,3481,95.146,Verb,1,yürütmek
2934,my,3480,95.148,Noun,1,my
2935,birdenbire,3474,95.15,Adv,1,birdenbire
2936,kullanım,3473,95.152,Noun,1,kullanımı
2937,yeah,3472,95.154,Noun,1,yeah
2938,mitch,3471,95.156,Noun,1,mitch
2939,tank,3468,95.158,Noun,1,tank
2940,durak,3468,95.16,Noun,1,durak
2941,birader,3465,95.162,Interj,1,birader
2942,sid,3465,95.164,Noun,1,sid
2943,sandy,3461,95.166,Noun,1,sandy
2944,zeyna,3457,95.168,Noun,1,zeyna
2945,mahsur,3457,95.17,Noun,1,mahsuru
2946,tören,3453,95.172,Noun,1,törenine
2947,vicdan,3452,95.174,Noun,1,vicdan
2948,quinn,3448,95.176,Noun,1,quinn
2949,ölçü,3448,95.177,Noun,1,ölçüde
2950,natalie,3447,95.179,Noun,1,natalie
2951,wow,3442,95.181,Noun,1,wow
2952,vic,3441,95.183,Noun,1,vic
2953,sydney,3439,95.185,Noun,1,sydney
2954,şık,3436,95.187,Adj,1,şık
2955,april,3436,95.189,Noun,1,april
2956,lezbiyen,3436,95.191,Adj,1,lezbiyen
2957,talimat,3428,95.193,Noun,1,talimatları
2958,çakmak,3427,95.195,Verb,1,çakmak
2959,ronnie,3426,95.197,Noun,1,ronnie
2960,şeytanî,3424,95.199,Adj,1,şeytani
2961,black,3418,95.201,Noun,1,black
2962,ji,3418,95.203,Noun,1,ji
2963,brenda,3418,95.205,Noun,1,brenda
2964,çifte,3417,95.207,Adj,1,çifte
2965,istem,3416,95.209,Verb,1,istemeyiz
2966,psikolojik,3414,95.211,Adj,1,psikolojik
2967,haydut,3413,95.213,Noun,1,haydut
2968,yönlenmek,3413,95.215,Verb,1,yönlendirdi
2969,cad,3409,95.217,Noun,1,cadde
2970,tıkmak,3407,95.219,Verb,1,tık
2971,paige,3404,95.221,Noun,1,paige
2972,komplo,3404,95.223,Noun,1,komplo
2973,desen,3403,95.225,Noun,1,desene
2974,sadakat,3403,95.227,Noun,1,sadakat
2975,teksas,3401,95.229,Noun,1,teksas
2976,biyolojik,3400,95.231,Adj,1,biyolojik
2977,dolayısıyla,3400,95.233,Adv,1,dolayısıyla
2978,kalıntı,3400,95.234,Noun,1,kalıntıları
2979,inşaat,3399,95.236,Noun,1,inşaat
2980,kolye,3397,95.238,Noun,1,kolye
2981,leslie,3395,95.24,Noun,1,leslie
2982,sant,3393,95.242,Noun,1,santa
2983,hill,3391,95.244,Noun,1,hill
2984,heather,3391,95.246,Noun,1,heather
2985,vietnam,3391,95.248,Noun,1,vietnam
2986,kırk,3389,95.25,Num,1,kırk
2987,verem,3388,95.252,Verb,1,veremeyiz
2988,man,3388,95.254,Noun,1,man
2989,komite,3388,95.256,Noun,1,komitesi
2990,alfa,3382,95.258,Noun,1,alfa
2991,avustralya,3380,95.26,Noun,1,avustralya
2992,tae,3378,95.262,Noun,1,tae
2993,kurbağa,3378,95.264,Noun,1,kurbağa
2994,sopa,3376,95.266,Noun,1,sopayı
2995,atar,3375,95.268,Noun,1,atarım
2996,kupa,3373,95.27,Noun,1,kupa
2997,zarf,3373,95.271,Noun,1,zarf
2998,ralph,3369,95.273,Noun,1,ralph
2999,müslüman,3367,95.275,Noun,1,müslüman
3000,craig,3360,95.277,Noun,1,craig
3001,sığınak,3359,95.279,Noun,1,sığınak
3002,zirve,3353,95.281,Noun,1,zirveye
3003,tokyo,3347,95.283,Noun,1,tokyo
3004,rekabet,3346,95.285,Noun,1,rekabet
3005,star,3344,95.287,Noun,1,star
3006,basketbol,3344,95.289,Noun,1,basketbol
3007,gösteriş,3340,95.291,Adj,1,gösterişli
3008,mcgee,3336,95.293,Noun,1,mcgee
3009,arap,3336,95.295,Adj,1,arap
3010,gitar,3334,95.296,Noun,1,gitar
3011,rita,3331,95.298,Noun,1,rita
3012,brooke,3329,95.3,Noun,1,brooke
3013,mario,3319,95.302,Noun,1,mario
3014,kova,3315,95.304,Noun,1,kova
3015,yepyeni,3313,95.306,Adj,1,yepyeni
3016,tıraş,3313,95.308,Noun,1,tıraş
3017,veronica,3308,95.31,Noun,1,veronica
3018,mürettebat,3308,95.312,Noun,1,mürettebat
3019,gri,3306,95.314,Adj,1,gri
3020,ricky,3306,95.316,Noun,1,ricky
3021,cameron,3300,95.317,Noun,1,cameron
3022,radyasyon,3298,95.319,Noun,1,radyasyon
3023,finn,3293,95.321,Noun,1,finn
3024,öner,3293,95.323,Noun,1,öneri
3025,hee,3292,95.325,Noun,1,hee
3026,türk,3292,95.327,Noun,1,türk
3027,mira,3291,95.329,Noun,1,miranda
3028,ned,3290,95.331,Noun,1,ned
3029,vaftiz,3290,95.333,Noun,1,vaftiz
3030,haziran,3290,95.334,Noun,1,haziran
3031,tekrarlamak,3290,95.336,Verb,1,tekrarlıyorum
3032,ulus,3290,95.338,Noun,1,ulus
3033,woo,3285,95.34,Noun,1,woo
3034,resimlemek,3285,95.342,Verb,1,resimler
3035,acilen,3281,95.344,Adv,1,acilen
3036,esrar,3278,95.346,Noun,1,esrar
3037,hikâyelemek,3278,95.348,Verb,1,hikayeler
3038,gözetlemek,3278,95.35,Verb,1,gözetleme
3039,philip,3277,95.351,Noun,1,philip
3040,filo,3274,95.353,Noun,1,filosu
3041,arttırmak,3274,95.355,Verb,1,arttırmak
3042,nesne,3273,95.357,Noun,1,nesne
3043,che,3268,95.359,Noun,1,chen
3044,mor,3268,95.361,Noun,1,mor
3045,sürme,3268,95.363,Noun,1,sürme
3046,üşümek,3265,95.365,Verb,1,üşüyorum
3047,sahtekâr,3263,95.366,Adj,1,sahtekar
3048,holmes,3262,95.368,Noun,1,holmes
3049,kong,3259,95.37,Noun,1,kong
3050,madalya,3258,95.372,Noun,1,madalya
3051,saygın,3256,95.374,Noun,1,saygın
3052,ucube,3255,95.376,Adj,1,ucube
3053,lane,3254,95.378,Noun,1,lane
3054,gözetim,3254,95.38,Noun,1,gözetim
3055,poker,3253,95.381,Noun,1,poker
3056,göbek,3252,95.383,Noun,1,göbek
3057,zırh,3249,95.385,Noun,1,zırhlı
3058,nicole,3248,95.387,Noun,1,nicole
3059,troy,3242,95.389,Noun,1,troy
3060,leon,3242,95.391,Noun,1,leon
3061,esirmek,3238,95.393,Verb,1,esir
3062,hayvanat,3238,95.395,Noun,1,hayvanat
3063,masal,3237,95.396,Noun,1,masal
3064,blair,3236,95.398,Noun,1,blair
3065,may,3236,95.4,Noun,1,may
3066,nelson,3234,95.402,Noun,1,nelson
3067,y,3233,95.404,Noun,1,y
3068,erimek,3232,95.406,Verb,1,eriyor
3069,dikiş,3231,95.408,Noun,1,dikiş
3070,marge,3230,95.409,Noun,1,marge
3071,bilim,3230,95.411,Noun,1,bilimi
3072,âmâ,3223,95.413,Noun,1,amanın
3073,balina,3223,95.415,Noun,1,balina
3074,alicia,3220,95.417,Noun,1,alicia
3075,alerji,3219,95.419,Noun,1,alerjisi
3076,katolik,3218,95.42,Noun,1,katolik
3077,öpüşmek,3218,95.422,Verb,1,öpüşme
3078,füze,3217,95.424,Noun,1,füze
3079,wade,3216,95.426,Noun,1,wade
3080,adria,3214,95.428,Noun,1,adrian
3081,yetersiz,3213,95.43,Noun,1,yetersiz
3082,samantha,3208,95.432,Noun,1,samantha
3083,şövalye,3208,95.433,Noun,1,şövalye
3084,çalıntı,3207,95.435,Adj,1,çalıntı
3085,organize,3205,95.437,Adj,1,organize
3086,tenis,3201,95.439,Noun,1,tenis
3087,lara,3200,95.441,Noun,1,lara
3088,kongre,3198,95.443,Noun,1,kongre
3089,irtibat,3198,95.444,Noun,1,irtibata
3090,dolanmak,3194,95.446,Adv,1,dolanıp
3091,vanessa,3192,95.448,Noun,1,vanessa
3092,ispanyol,3191,95.45,Noun,1,İspanyol
3093,kaçta,3190,95.452,Adv,1,kaçta
3094,yanık,3185,95.454,Noun,1,yanık
3095,lavabo,3185,95.455,Noun,1,lavaboya
3096,indirim,3184,95.457,Noun,1,indirim
3097,hector,3183,95.459,Noun,1,hector
3098,muz,3174,95.461,Noun,1,muz
3099,rozet,3173,95.463,Noun,1,rozet
3100,turta,3172,95.465,Noun,1,turta
3101,çağ,3172,95.466,Noun,1,çağı
3102,sovyet,3167,95.468,Noun,1,sovyet
3103,şayet,3165,95.47,Conj,1,şayet
3104,kartal,3165,95.472,Noun,1,kartal
3105,koleksiyon,3165,95.474,Noun,1,koleksiyonu
3106,kazanç,3162,95.476,Noun,1,kazanç
3107,batırmak,3162,95.477,Verb,1,batırdım
3108,sızmak,3161,95.479,Verb,1,sızmış
3109,christian,3160,95.481,Noun,1,christian
3110,önlem,3160,95.483,Noun,1,önlem
3111,bilinmeyen,3158,95.485,Adj,1,bilinmeyen
3112,kalkışmak,3158,95.486,Verb,1,kalkış
3113,hassiktir,3156,95.488,Noun,1,hassiktir
3114,hayret,3155,95.49,Interj,1,hayret
3115,eroin,3154,95.492,Noun,1,eroin
3116,gina,3152,95.494,Noun,1,gina
3117,dul,3151,95.495,Adj,1,dul
3118,sözcük,3151,95.497,Noun,1,sözcük
3119,neal,3149,95.499,Noun,1,neal
3120,pasta,3149,95.501,Noun,1,pastayı
3121,memnuniyetle,3145,95.503,Adv,1,memnuniyetle
3122,mantar,3145,95.505,Noun,1,mantar
3123,moskova,3144,95.506,Noun,1,moskova
3124,kuşku,3141,95.508,Adj,1,kuşkusuz
3125,stark,3140,95.51,Noun,1,stark
3126,mel,3139,95.512,Dup,1,mel
3127,performans,3138,95.514,Noun,1,performans
3128,meg,3137,95.515,Noun,1,meg
3129,dale,3136,95.517,Noun,1,dale
3130,daphne,3135,95.519,Noun,1,daphne
3131,damat,3131,95.521,Noun,1,damat
3132,fakülte,3131,95.523,Noun,1,fakültesi
3133,manhattan,3129,95.524,Noun,1,manhattan
3134,hayli,3126,95.526,Adj,1,hayli
3135,budamak,3124,95.528,Verb,1,buda
3136,yanlışlıkla,3123,95.53,Adv,1,yanlışlıkla
3137,hafız,3121,95.532,Noun,1,hafıza
3138,warren,3118,95.533,Noun,1,warren
3139,jill,3116,95.535,Noun,1,jill
3140,big,3114,95.537,Noun,1,big
3141,ilaçlamak,3113,95.539,Verb,1,ilaçlar
3142,işgal,3111,95.54,Noun,1,işgal
3143,ata,3108,95.542,Noun,1,atalarımız
3144,katherine,3107,95.544,Noun,1,katherine
3145,west,3107,95.546,Noun,1,west
3146,sinsi,3106,95.548,Adj,1,sinsi
3147,karavan,3106,95.549,Noun,1,karavan
3148,gözaltı,3104,95.551,Noun,1,gözaltına
3149,nisa,3103,95.553,Noun,1,nisan
3150,amiral,3098,95.555,Noun,1,amiral
3151,beter,3098,95.557,Adj,1,beter
3152,inşallah,3097,95.558,Interj,1,İnşallah
3153,yunmak,3096,95.56,Adj,1,yunan
3154,fransızca,3094,95.562,Adj,1,fransızca
3155,israil,3094,95.564,Noun,1,İsrail
3156,kürek,3087,95.565,Noun,1,kürek
3157,mesai,3083,95.567,Noun,1,mesai
3158,g,3081,95.569,Noun,1,g
3159,pirinç,3080,95.571,Adj,1,pirinç
3160,makale,3080,95.573,Noun,1,makale
3161,becerik,3080,95.574,Adj,1,beceriksiz
3162,koma,3078,95.576,Noun,1,komada
3163,fener,3078,95.578,Noun,1,feneri
3164,küçücük,3077,95.58,Adj,1,küçücük
3165,lloyd,3076,95.581,Noun,1,lloyd
3166,avantaj,3076,95.583,Noun,1,avantaj
3167,yat,3074,95.585,Noun,1,yatın
3168,drew,3072,95.587,Noun,1,drew
3169,melissa,3072,95.588,Noun,1,melissa
3170,castle,3072,95.59,Noun,1,castle
3171,buffy,3071,95.592,Noun,1,buffy
3172,tepmek,3070,95.594,Verb,1,tepe
3173,çıkacak,3069,95.596,Noun,1,çıkacağını
3174,sharon,3068,95.597,Noun,1,sharon
3175,kristal,3068,95.599,Noun,1,kristal
3176,sebze,3065,95.601,Noun,1,sebze
3177,pamuk,3064,95.603,Adj,1,pamuk
3178,had,3064,95.604,Noun,1,haddini
3179,gülünç,3063,95.606,Adj,1,gülünç
3180,susamak,3062,95.608,Verb,1,susadım
3181,cüce,3059,95.61,Adj,1,cüce
3182,nefis,3058,95.611,Adj,1,nefis
3183,salim,3053,95.613,Adj,1,salim
3184,damon,3053,95.615,Noun,1,damon
3185,zack,3053,95.617,Noun,1,zack
3186,binay,3048,95.618,Noun,1,binayı
3187,teslimat,3047,95.62,Noun,1,teslimat
3188,firma,3046,95.622,Noun,1,firma
3189,varsaymak,3045,95.624,Verb,1,varsayıyorum
3190,won,3043,95.625,Noun,1,won
3191,portakal,3040,95.627,Noun,1,portakal
3192,rakam,3040,95.629,Noun,1,rakam
3193,ey,3037,95.631,Interj,1,ey
3194,tabut,3035,95.632,Noun,1,tabut
3195,mayıs,3031,95.634,Noun,1,mayıs
3196,mafya,3030,95.636,Noun,1,mafya
3197,piper,3027,95.638,Noun,1,piper
3198,tembel,3025,95.639,Adj,1,tembel
3199,gele,3024,95.641,Noun,1,gelenin
3200,şafak,3023,95.643,Noun,1,şafak
3201,z,3020,95.645,Noun,1,z
3202,çevirme,3020,95.646,Noun,1,çevirmen
3203,janet,3015,95.648,Noun,1,janet
3204,kefalet,3014,95.65,Noun,1,kefalet
3205,willie,3013,95.651,Noun,1,willie
3206,mill,3013,95.653,Noun,1,milli
3207,nine,3013,95.655,Noun,1,nine
3208,ahır,3009,95.657,Noun,1,ahırda
3209,doğuştan,3008,95.658,Adv,1,doğuştan
3210,çiğnemek,3005,95.66,Verb,1,çiğnemek
3211,ayı,3004,95.662,Noun,1,ayıyı
3212,amber,3003,95.664,Noun,1,amber
3213,perde,3002,95.665,Noun,1,perdeleri
3214,fotoğraflamak,3000,95.667,Verb,1,fotoğraflar
3215,bud,2996,95.669,Noun,1,bud
3216,kravat,2993,95.67,Noun,1,kravat
3217,apartman,2992,95.672,Noun,1,apartman
3218,zombi,2990,95.674,Noun,1,zombi
3219,yanlız,2985,95.676,Noun,1,yanlız
3220,profil,2985,95.677,Noun,1,profil
3221,kıymet,2983,95.679,Adj,1,kıymetli
3222,elektronik,2981,95.681,Adj,1,elektronik
3223,malî,2980,95.682,Adj,1,mali
3224,çadır,2976,95.684,Noun,1,çadır
3225,kura,2972,95.686,Noun,1,kuran
3226,layık,2971,95.688,Adj,1,layık
3227,haley,2968,95.689,Noun,1,haley
3228,roket,2968,95.691,Noun,1,roket
3229,joan,2964,95.693,Noun,1,joan
3230,düşünür,2964,95.694,Noun,1,düşünürüm
3231,bilge,2963,95.696,Noun,1,bilge
3232,boz,2960,95.698,Verb,1,bozdu
3233,harper,2958,95.7,Noun,1,harper
3234,tümör,2958,95.701,Noun,1,tümör
3235,ashley,2956,95.703,Noun,1,ashley
3236,önlemek,2953,95.705,Verb,1,önlemek
3237,ilişkin,2952,95.706,Postp,1,ilişkin
3238,âlem,2952,95.708,Noun,1,alemde
3239,akademi,2951,95.71,Noun,1,akademisi
3240,sabıka,2950,95.711,Noun,1,sabıka
3241,mia,2949,95.713,Noun,1,mia
3242,gözlem,2949,95.715,Noun,1,gözlem
3243,çekinmek,2949,95.717,Verb,1,çekinme
3244,las,2948,95.718,Noun,1,las
3245,düşün,2947,95.72,Noun,1,düşününce
3246,yâr,2945,95.722,Noun,1,yardim
3247,colin,2944,95.723,Noun,1,colin
3248,palyaço,2944,95.725,Noun,1,palyaço
3249,ıslak,2942,95.727,Adj,1,ıslak
3250,brooklyn,2941,95.728,Noun,1,brooklyn
3251,lindsay,2939,95.73,Noun,1,lindsay
3252,bilemek,2937,95.732,Verb,1,bilemem
3253,sis,2937,95.733,Noun,1,sis
3254,tohum,2937,95.735,Noun,1,tohum
3255,papel,2931,95.737,Noun,1,papel
3256,poirot,2928,95.738,Noun,1,poirot
3257,felix,2928,95.74,Noun,1,felix
3258,sonuçlamak,2925,95.742,Verb,1,sonuçlar
3259,twitter,2924,95.744,Noun,1,twitter
3260,afiyet,2924,95.745,Noun,1,afiyet
3261,watson,2923,95.747,Noun,1,watson
3262,we,2923,95.749,Noun,1,we
3263,for,2923,95.75,Noun,1,for
3264,şüphelenmek,2918,95.752,Verb,1,şüpheleniyorum
3265,olgun,2917,95.754,Adj,1,olgun
3266,düğme,2915,95.755,Noun,1,düğmesi
3267,lüks,2913,95.757,Adj,1,lüks
3268,allen,2913,95.759,Noun,1,allen
3269,mikey,2912,95.76,Noun,1,mikey
3270,manny,2911,95.762,Noun,1,manny
3271,çan,2909,95.764,Noun,1,çan
3272,griff,2907,95.765,Noun,1,griffin
3273,clyde,2904,95.767,Noun,1,clyde
3274,daisy,2904,95.769,Noun,1,daisy
3275,takdim,2903,95.77,Noun,1,takdim
3276,benny,2903,95.772,Noun,1,benny
3277,burke,2902,95.774,Noun,1,burke
3278,diego,2902,95.775,Noun,1,diego
3279,taç,2902,95.777,Noun,1,taç
3280,asmak,2902,95.779,Verb,1,asmak
3281,antik,2894,95.78,Adj,1,antik
3282,wallace,2894,95.782,Noun,1,wallace
3283,elaine,2892,95.784,Noun,1,elaine
3284,hindi,2892,95.785,Adj,1,hindi
3285,patty,2890,95.787,Noun,1,patty
3286,clara,2890,95.789,Noun,1,clara
3287,go,2889,95.79,Noun,1,go
3288,diana,2889,95.792,Noun,1,diana
3289,inanılmaz,2889,95.794,Verb,1,inanılmazdı
3290,meryem,2887,95.795,Noun,1,meryem
3291,isabet,2887,95.797,Interj,1,isabet
3292,atmosfer,2886,95.799,Noun,1,atmosfer
3293,çubuk,2885,95.8,Noun,1,çubuk
3294,küba,2884,95.802,Noun,1,küba
3295,ford,2882,95.804,Noun,1,ford
3296,çürümek,2880,95.805,Verb,1,çürümüş
3297,aslan,2880,95.807,Noun,1,aslanım
3298,göçmen,2879,95.809,Adj,1,göçmen
3299,curtis,2877,95.81,Noun,1,curtis
3300,rob,2877,95.812,Noun,1,rob
3301,araban,2873,95.813,Noun,1,arabanı
3302,meredith,2872,95.815,Noun,1,meredith
3303,fiş,2872,95.817,Noun,1,fişi
3304,ari,2868,95.818,Adj,1,ari
3305,şaşmak,2864,95.82,Verb,1,şaşmamalı
3306,mühür,2864,95.822,Noun,1,mührü
3307,murphy,2860,95.823,Noun,1,murphy
3308,polonya,2860,95.825,Noun,1,polonya
3309,have,2857,95.827,Noun,1,have
3310,negatif,2856,95.828,Adj,1,negatif
3311,duke,2856,95.83,Noun,1,duke
3312,gey,2856,95.832,Noun,1,gey
3313,kaçınmak,2856,95.833,Verb,1,kaçınılmaz
3314,takt,2855,95.835,Noun,1,taktım
3315,krem,2852,95.837,Noun,1,krem
3316,dwight,2850,95.838,Noun,1,dwight
3317,cephe,2848,95.84,Noun,1,cephe
3318,stuart,2847,95.841,Noun,1,stuart
3319,plaj,2846,95.843,Noun,1,plaj
3320,crane,2845,95.845,Noun,1,crane
3321,cd,2844,95.846,Noun,1,cd
3322,anderson,2841,95.848,Noun,1,anderson
3323,tahrik,2834,95.85,Noun,1,tahrik
3324,bauer,2833,95.851,Noun,1,bauer
3325,psikopat,2831,95.853,Noun,1,psikopat
3326,bulduk,2831,95.854,Noun,1,buldukları
3327,franklin,2829,95.856,Noun,1,franklin
3328,anlık,2829,95.858,Adj,1,anlık
3329,stefan,2828,95.859,Noun,1,stefan
3330,farz,2825,95.861,Noun,1,farz
3331,chase,2824,95.863,Noun,1,chase
3332,batman,2821,95.864,Noun,1,batman
3333,ikram,2821,95.866,Noun,1,ikram
3334,pound,2819,95.867,Noun,1,pound
3335,egzersiz,2818,95.869,Noun,1,egzersiz
3336,sir,2810,95.871,Noun,1,sir
3337,karımak,2810,95.872,Verb,1,karıma
3338,onaylamak,2810,95.874,Verb,1,onayladı
3339,tabanca,2808,95.876,Noun,1,tabancası
3340,ortalama,2806,95.877,Noun,1,ortalama
3341,kay,2805,95.879,Noun,1,kayda
3342,baskı,2805,95.88,Noun,1,baskısı
3343,benjamin,2804,95.882,Noun,1,benjamin
3344,gösterge,2802,95.884,Noun,1,göstergesi
3345,erişim,2801,95.885,Noun,1,erişim
3346,soo,2798,95.887,Noun,1,soo
3347,mezuniyet,2798,95.888,Noun,1,mezuniyet
3348,enfeksiyon,2798,95.89,Noun,1,enfeksiyon
3349,kese,2794,95.892,Noun,1,kesen
3350,pozitif,2793,95.893,Adj,1,pozitif
3351,komünist,2793,95.895,Noun,1,komünist
3352,emanet,2791,95.896,Noun,1,emanet
3353,muhammed,2791,95.898,Noun,1,muhammed
3354,esnasında,2790,95.9,Adv,1,esnasında
3355,insanoğlu,2786,95.901,Noun,1,insanoğlunun
3356,kirk,2782,95.903,Noun,1,kirk
3357,palmer,2781,95.904,Noun,1,palmer
3358,antrenman,2781,95.906,Noun,1,antrenman
3359,kokteyl,2780,95.908,Noun,1,kokteyl
3360,taba,2778,95.909,Noun,1,tabanca
3361,seattle,2774,95.911,Noun,1,seattle
3362,paha,2773,95.912,Noun,1,pahasına
3363,muhabir,2773,95.914,Noun,1,muhabir
3364,heves,2768,95.916,Noun,1,hevesli
3365,antonio,2767,95.917,Noun,1,antonio
3366,sefil,2766,95.919,Adj,1,sefil
